,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7,Round 8,Round 9,Round 10,Round 11,Round 12,Round 13,Round 14,Round 15,Round 16,Round 17,Round 18,Round 19,Round 20,Round 21,Round 22,Round 23,Round 24,Round 25,Round 26,Round 27,Round 28,Round 29,Round 30,Round 31,Round 32,Round 33,Round 34,Round 35,Round 36,Round 37,Round 38,Round 39,Round 40,Round 41,Round 42,Round 43,Round 44,Round 45,Round 46,Round 47,Round 48,Round 49,Round 50,Round 51,Round 52,Round 53,Round 54,Round 55,Round 56,Round 57,Round 58,Round 59,Round 60,Round 61,Round 62,Round 63,Round 64,Round 65,Round 66,Round 67,Round 68,Round 69,Round 70,Round 71,Round 72,Round 73,Round 74,Round 75,Round 76,Round 77,Round 78,Round 79,Round 80,Round 81,Round 82,Round 83,Round 84,Round 85,Round 86,Round 87,Round 88,Round 89,Round 90,Round 91,Round 92,Round 93,Round 94,Round 95,Round 96,Round 97,Round 98,Round 99,Round 100,Round 101,Round 102,Round 103,Round 104,Round 105,Round 106,Round 107,Round 108,Round 109,Round 110,Round 111,Round 112,Round 113,Round 114,Round 115,Round 116,Round 117,Round 118,Round 119,Round 120,Round 121,Round 122,Round 123,Round 124,Round 125,Round 126,Round 127,Round 128,Round 129,Round 130,Round 131,Round 132,Round 133,Round 134,Round 135,Round 136,Round 137,Round 138,Round 139,Round 140,Round 141,Round 142,Round 143,Round 144,Round 145,Round 146,Round 147,Round 148,Round 149,Round 150,Round 151,Round 152,Round 153,Round 154,Round 155,Round 156,Round 157,Round 158,Round 159,Round 160,Round 161,Round 162,Round 163,Round 164,Round 165,Round 166,Round 167,Round 168,Round 169,Round 170,Round 171,Round 172,Round 173,Round 174,Round 175,Round 176,Round 177,Round 178,Round 179,Round 180,Round 181,Round 182,Round 183,Round 184,Round 185,Round 186,Round 187,Round 188,Round 189,Round 190,Round 191,Round 192,Round 193,Round 194,Round 195,Round 196,Round 197,Round 198,Round 199,Round 200
Average Accuracy,0.1015121102,0.1283892846,0.1535838118,0.1822068525,0.1955400144,0.2245956034,0.2283418881,0.2490413659,0.2438832942,0.2623914584,0.2638054157,0.2776022326,0.2882179116,0.2868680477,0.2904634877,0.3033317396,0.3123094067,0.3250334345,0.3265540339,0.3378940759,0.3397139645,0.3508996308,0.3561305096,0.3668191102,0.3629582012,0.3601809255,0.3829075369,0.3745687094,0.3837757302,0.3826780063,0.3932166006,0.3984989178,0.4019299137,0.397823224,0.4014763956,0.4019987846,0.4114127788,0.4200180554,0.4110853718,0.4210272912,0.425384104,0.4291040817,0.4363201717,0.4312593852,0.435084569,0.4372164979,0.4334772176,0.4390253108,0.444608419,0.4467510374,0.4479643809,0.4472755031,0.4494260627,0.4604267374,0.4573086967,0.4614193068,0.4546019006,0.4577703513,0.4712028992,0.4634401823,0.4747581878,0.471218093,0.4819838403,0.4785475018,0.4821588147,0.4839103748,0.4850364323,0.4831176303,0.4888271819,0.4803289681,0.5000040338,0.4990934517,0.4910647588,0.4858368094,0.4969625516,0.5007943352,0.5005867418,0.5080474706,0.5108014547,0.5107630564,0.5096826126,0.5153929239,0.5046859713,0.5187189692,0.5182460874,0.5292308203,0.5253988299,0.5217383519,0.5243682281,0.5209945065,0.5365507656,0.5377182513,0.5373105823,0.5372922434,0.5382055525,0.5356035863,0.5395360069,0.5425314436,0.5422320159,0.5405711352,0.5486726029,0.5472447428,0.544767536,0.5449095947,0.5407722119,0.5483781825,0.5470324695,0.5536821568,0.5597795885,0.5590603956,0.5545564938,0.5602157028,0.562989513,0.5630366558,0.5619884672,0.5653035063,0.5693029768,0.5715696822,0.572641147,0.5713689852,0.5793417518,0.5777692555,0.5784003927,0.5780046518,0.5799790101,0.5855745213,0.5847441129,0.5822243942,0.5852644199,0.5990531249,0.5850118964,0.5915396679,0.590506366,0.5878953879,0.5998542774,0.5996133011,0.5933325139,0.5938606315,0.6014592151,0.6016862551,0.6047979258,0.6045984837,0.604854319,0.6136972429,0.6149068873,0.6094610722,0.6050205644,0.6151535269,0.6210940122,0.6207223538,0.6174505446,0.6134894316,0.6150048645,0.6210106489,0.6240650044,0.6219368256,0.6204240849,0.6251816281,0.6219101789,0.6200476289,0.6254240772,0.6229343411,0.6319546722,0.6242529796,0.6392024272,0.6339328176,0.629678651,0.6408412866,0.6295969813,0.6321420991,0.6380186763,0.6405182028,0.6439653206,0.6407877721,0.6365377239,0.6449592384,0.6515252767,0.648779341,0.6459511709,0.647516122,0.6516083534,0.655324106,0.6542217293,0.6518570383,0.6581700882,0.6536536778,0.6578917266,0.6529988283,0.6564926478,0.6632235149,0.6582751594,0.6631254893,0.6636662228,0.6625744165,0.6641368284,0.657478429,0.6720284866,0.6715895417,0.663561316,0.6696934962
