,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7,Round 8,Round 9,Round 10,Round 11,Round 12,Round 13,Round 14,Round 15,Round 16,Round 17,Round 18,Round 19,Round 20,Round 21,Round 22,Round 23,Round 24,Round 25,Round 26,Round 27,Round 28,Round 29,Round 30,Round 31,Round 32,Round 33,Round 34,Round 35,Round 36,Round 37,Round 38,Round 39,Round 40,Round 41,Round 42,Round 43,Round 44,Round 45,Round 46,Round 47,Round 48,Round 49,Round 50,Round 51,Round 52,Round 53,Round 54,Round 55,Round 56,Round 57,Round 58,Round 59,Round 60,Round 61,Round 62,Round 63,Round 64,Round 65,Round 66,Round 67,Round 68,Round 69,Round 70,Round 71,Round 72,Round 73,Round 74,Round 75,Round 76,Round 77,Round 78,Round 79,Round 80,Round 81,Round 82,Round 83,Round 84,Round 85,Round 86,Round 87,Round 88,Round 89,Round 90,Round 91,Round 92,Round 93,Round 94,Round 95,Round 96,Round 97,Round 98,Round 99,Round 100
Average Accuracy,0.147069217810153,0.16971204062171968,0.2016369944048468,0.21165053449559526,0.24524728427015202,0.256774130791081,0.2665318287723988,0.2816879605321602,0.2866137404616267,0.29841260838105255,0.3090506669590161,0.3221461058145452,0.3323612776242948,0.34618777025062974,0.35609766848269603,0.3616598835352503,0.3758701987006682,0.37876826772259975,0.38478973060239274,0.40681999253075823,0.3990644950520263,0.4088321025748422,0.4074903765392604,0.42549363070575463,0.4364250388541672,0.43031213668314927,0.42378079597007645,0.4424765455046165,0.44212605988670195,0.4582878168426301,0.4589103553798064,0.4648993767725567,0.4685001244865028,0.4661088542763061,0.47380970485412116,0.46867257963677433,0.47544570921778984,0.4734739603150853,0.48735630103028904,0.48110920342143015,0.4793229392569219,0.48875594367595854,0.49393164383244165,0.4986860252482565,0.5021464659044275,0.4969262566791018,0.5107561612315027,0.5058764807462809,0.5115556630726168,0.5140531869567797,0.5178500037676731,0.5146450341005924,0.5165411003077467,0.5176018177551721,0.5259549517750908,0.5324153568148595,0.5396884683212225,0.5340524121591986,0.540938545526832,0.5385216807970745,0.5319069024915192,0.5346461572184427,0.5410748394950271,0.5390379022441074,0.5503891480102377,0.5421044986295691,0.5405439249107269,0.5573659248113347,0.5549847584737859,0.5621690604947872,0.5559975562434352,0.566181572891011,0.5630103545328793,0.5537281489273642,0.5659603492361369,0.5692044541385166,0.5691069238426347,0.5695275440358548,0.5842160413476621,0.5777492565222444,0.5843224551139825,0.5807517570411294,0.5900906741276299,0.5886610331644185,0.5907560556683652,0.5929010466583083,0.5920959737489303,0.594083388016725,0.590370580746325,0.5914015112632589,0.5987241346003749,0.6038182830533491,0.6027582586727667,0.602682364267864,0.605692004053104,0.61158415490962,0.6217161154118451,0.598830662166197,0.6002201427635361,0.6129131045766499
