,Round 1,Round 2,Round 3,Round 4,Round 5,Round 6,Round 7,Round 8,Round 9,Round 10,Round 11,Round 12,Round 13,Round 14,Round 15,Round 16,Round 17,Round 18,Round 19,Round 20,Round 21,Round 22,Round 23,Round 24,Round 25,Round 26,Round 27,Round 28,Round 29,Round 30,Round 31,Round 32,Round 33,Round 34,Round 35,Round 36,Round 37,Round 38,Round 39,Round 40,Round 41,Round 42,Round 43,Round 44,Round 45,Round 46,Round 47,Round 48,Round 49,Round 50,Round 51,Round 52,Round 53,Round 54,Round 55,Round 56,Round 57,Round 58,Round 59,Round 60,Round 61,Round 62,Round 63,Round 64,Round 65,Round 66,Round 67,Round 68,Round 69,Round 70,Round 71,Round 72,Round 73,Round 74,Round 75,Round 76,Round 77,Round 78,Round 79,Round 80,Round 81,Round 82,Round 83,Round 84,Round 85,Round 86,Round 87,Round 88,Round 89,Round 90,Round 91,Round 92,Round 93,Round 94,Round 95,Round 96,Round 97,Round 98,Round 99,Round 100
Average Loss,2.3016450618755444,2.300528020362186,2.2986938815798035,2.2967706643252748,2.2936485564378146,2.287000250007291,2.273859418352853,2.251391642802008,2.2174513182493074,2.1790716063501963,2.1428780621056203,2.1135841257290613,2.0825779749854614,2.0656052036590618,2.070693398674157,2.032491386898954,2.0033882221448684,2.0058044791758602,1.976195264116713,1.9489184644522934,1.9314395210813502,1.9033263775520366,1.9429026948544248,1.8602075242712328,1.8495434502086001,1.880768661175578,1.8255438955923942,1.8107547211740032,1.7980304308543114,1.7991026099810803,1.7726037126980936,1.7678159387217596,1.7729831125082303,1.7604513764072174,1.7484812408928918,1.7417985313454347,1.744313277131982,1.7338389290039313,1.7337700228867692,1.712675252223843,1.713246735184756,1.7146490790792273,1.698451173419547,1.6946198735858855,1.6914614049154997,1.6918643689682953,1.6974760655280072,1.676821838081759,1.6653732499403195,1.6726957293493636,1.6527450326277378,1.6450471313235795,1.641042989231152,1.6467462153011343,1.6631867667617901,1.6224831606186438,1.643460420889477,1.6169529827812317,1.6254272130121226,1.618857920252158,1.6127424332695492,1.6129209994581437,1.6423583339333088,1.6081745216406511,1.599968432214631,1.6145457438495772,1.6041701792075849,1.5963879618033656,1.5714888527880544,1.6023437014804207,1.5916215138217553,1.5661444576729875,1.5532675351219845,1.567242997829009,1.5444606155946943,1.5410553972482417,1.5524000166371301,1.5648511216971899,1.5400793827905346,1.5418526350793464,1.5231693665405723,1.5356308109123917,1.5154357248737378,1.4912703069025073,1.5342563105771925,1.5218350202425173,1.5360513226637098,1.5165044545037112,1.5063685080976863,1.529209368682652,1.4979866849485912,1.4993012945105417,1.4801231443697616,1.4993822089812032,1.4988742280326994,1.4574257682796006,1.4803713150636377,1.4806113527432272,1.4584128635209461,1.4520338120001668
